item_code,uom,source_file,prior_status,gemini_decision,agree,finish_exact,model_exact,rights_status,reason,human_action
FAN-FLO-KHI-FF2005,PCS,priority50_forensic_audit_input/products_51_100_forensic/products_51_100_reviewed.csv,candidate,pending,no,no,yes,needs_permission,Prior file accepted asset FF2005_WH.jpg (White) for product FAN-FLO-KHI-FF2005 specified as Black (20 Ind Floor Fan Black). Colour/finish mismatch (white image for black product).,Obtain official product image for FF2005 in Black finish.
SIN-SOR-SRTKS2427-BL,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,no,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Catalogue page number and exact black-finish image crop not yet preserved.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
BAS-SOR-SRTWB7132,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Catalogue dimension text is L400xW400xH140mm, but PDF page and exact image crop are not yet preserved.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
ELE-D/L-MEG-YTPDGLE5-70W,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Official 70W row prints PLC under Cap while source display/family says E27; exact cap configuration is unresolved.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
X-ELE-LED-FFL-CHA-10W,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer model/variant, technical specifications and image not preserved; no substitute brand asset allowed.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
ELE-BUL-E27-3W-BLUE,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer model/variant, technical specifications and image not preserved; no substitute brand asset allowed.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
ELE-HOL-TC818-E27,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer model/variant, technical specifications and image not preserved; no substitute brand asset allowed.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
FAN-WAL-KHI-FW1660TH,SET,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,no,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Source internal code FW1660TH and source finish do not exactly map to official WF1602SE Winter Grey.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
KHI-POT-AP550,SET,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact product image and complete product page not preserved.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
RAINBOW-G888-250GM,BTL,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,no,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact product family, finish and official 250g packaging not preserved.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
TAP-SAN-SWP-B-3203-RG,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,candidate,candidate,yes,yes,yes,needs_permission,Exact official asset verified for SWP-SS-304-3203-RG matching product specifications and finish.,Obtain official manufacturer rights clearance.
TAP-SAN-SWP-SS-3391,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,no,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact page, dimensions, finish/package and image not preserved.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
SPR-BID-SWP-SS-304-6875A,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,no,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact page, dimensions, finish/package and image not preserved.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
SPR-BID-SWSB-ABS-362,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,no,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact page, dimensions, finish/package and image not preserved.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
BATH-SRTBF31417,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact page returned no extractable content; complete component list and image not preserved.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
ELE-D/L-MEG-FE2155D-18W-3000K,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact 3000K versus unspecified row and exact package image not preserved; distributor search result only.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
FAN-CEI-DEKA-CF5DC46MB12,UNIT,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. NOT_PRESERVED,Confirm internal source code -> manufacturer model mapping against owner master; request exact first-party image/package; independent review required before promotion.
X-RUB-TRB08-006,UNIT,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. No exact authoritative source or asset was preserved in this shard pass.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
ELE-BUL-B22-3W-BLU,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer model/variant, technical specifications and image not preserved; no substitute brand asset allowed.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
STA-HAM-SBD715D2K,UNIT,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. B1 package may contain two batteries and charger; source has no suffix.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
BOS-0601-227-1L2,UNIT,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact model/order number match is strong; direct image URL not exposed in preserved extraction.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
GAS-STO-KHI-GC7125,SET,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact product image not preserved.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
SHO-SOR-SRTWT9600HP,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,candidate,candidate,yes,yes,yes,needs_permission,Exact official asset verified for SRTWT9600HP matching product specifications and finish.,Obtain official manufacturer rights clearance.
LOC-YALE-Y120B-50-KA5,SET,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact /127/5 five-piece keyed-alike page/image absent; /127/2 sibling confirms family but not exact pack.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
SHO-SOR-SRTSS8730,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Official materials conflict on 3 versus 5 functions and expose SRTSS8730-04 variant; source has no suffix.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
ELE-BUL-E27-3W-GREEN,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer model/variant, technical specifications and image not preserved; no substitute brand asset allowed.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
KHI-INF-COO-IRC2000,SET,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact product image not preserved.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
STA-DRI-BRU-SBD710D2K,UNIT,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,yes,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact suffix/package/bundle not proven; no family image substituted.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
ELE-BUL-B22-3W-GRE,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer model/variant, technical specifications and image not preserved; no substitute brand asset allowed.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
ELE-D/L-MEG-FE2155D-18W,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact 3000K versus unspecified row and exact package image not preserved; distributor search result only.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
NIP-MAT-W9102-18L,DRUM,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Official page confirms family only; exact 18L BS 9102 packaging and image not preserved.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
STA-GRI-SCG400-SET,UNIT,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,yes,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact suffix/package/bundle not proven; no family image substituted.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
STA-PRE-WAS-BEPW1800T,UNIT,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,yes,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact suffix/package/bundle not proven; no family image substituted.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
TAP-SAN-SWP-SS-304-106,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,no,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Exact official page returned no content; dimensions/finish/image not preserved.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
ELE-D/L-MEG-YTA60Z1-10W,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,no,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Family/model technical evidence exists, but exact colour-temperature row and exact source image are not preserved.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
