source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
3244,HHD-STO-JYMT-200MM,PCS,8 Jayamata Sharpening Stone,Bathroom,Jaya Mata (JAYAMATA),JM140 Heavy Duty Combination Sharpening Stone Grit #150/320,verified_pass,1,1,1,https://estore.jayamata.com.my/product/jm140-heavy-duty-combination-sharpening-stone-grit-150-320,https://cdn1.sgliteasset.com/jayamata/images/product/product-6675983/cached/K0LEOahq6940cd16cd41c_1765854487_webstore_listing_image1.jpg,3334,3334,414326,c914b2f3245c0be1ef296cff871d217714014b4c863172f9878b02c1effadc88,A,yes,yes,"Double-sided combination bench stone, 8"" x 2"" x 1"" (200 x 50 x 25 mm)",needs_permission,candidate,pass,,"action=search; q:""Jayamata"" sharpening stone; q:""JM-140"" OR ""JM140"" Jayamata sharpening stone 8; p:https://estore.jayamata.com.my/collection/plantation-sharpening-stone; p:https://estore.jayamata.com.my/collection/kitchen-sharpening-stone; p:https://www.jayamata.com.my/stoneware/; Official Jaya Mata e-store product; listing data confirms Dimension L8""xW2""xH1"" = L200mm, exactly the SKU's 200mm/8"" stone. Direct CDN jpeg served full-size (~414KB, verified via HEAD). Kiong Jong Hardware corroborates JM140 as the 8"" H/Duty stone.",request_image_rights_from_Jaya_Mata_(JAYAMATA)
4615,"PAI-BRU-SEL-2.1/2""",PCS,2.1/2 Selleys All Purpose Paint Brush,Paint & Sundries,Selleys,"Selleys All Purpose Paint Brush 1'', 1½'', 2'', 2½'', 3''",verified_pass,1,1,1,https://www.ewarehouse.my/Selleys-All-Purpose-Paint-Brush-1-1-2-2-3,https://www.ewarehouse.my/image/cache/catalog/products/8409/Authorized_Seller_All_Purpose_Paint_Brush_2_1_2-1000x1000.jpg,1000,1000,81960,faa753daece2cdc70bd16cb9fb1c951f25eada10ca138abadc22e3396c45af6e,A,yes,yes,"2½-inch size variant, all-purpose bristle paint brush",needs_permission,candidate,pass,,"action=search; q:""selleys"" ""all purpose"" brush site:.my; q:theleedenstore.com.my search: selleys brush; q:ewarehouse.my search: selleys brush; p:https://theleedenstore.com.my/?s=selleys+brush&post_type=product; p:https://www.ewarehouse.my/index.php?route=product/search&search=selleys%20brush; p:https://www.ewarehouse.my/Selleys-All-Purpose-Paint-Brush-1-1-2-2-3; ATKC eWarehouse (major MY hardware retailer, images labelled 'Authorized Seller') hosts the multi-size listing with dedicated per-size photos; image above is the exact 2½'' variant at 1000x1000.",request_image_rights_from_Selleys
4713,HOS-SPR-05040,MTR,Mikasa Spring Hose - 50MM X 40M,Outdoor & Garden,Mikasa,Spring Hose (Mikasa): Coil 50MM,verified_pass,1,1,1,https://sonichardware.com.my/product/product/2267-mikasa-spring-hose,https://sonichardware.com.my/images/com_hikashop/upload/2-1.jpg,1400,1288,85331,ede2f9a46ea97df1c9990140758551da37af7d60d0af126ad09fa362079ebfb1,B,yes,yes,"PVC spring wire hose coil, ID 50MM x 40M (spec table row: Int.Dia 50 / Length 40 / WP 3 Bar / Burst 9 Bar)",needs_permission,candidate,pass,,"action=search; q:""Mikasa"" spring hose 50mm Malaysia; p:https://sonichardware.com.my/product/product/2267-mikasa-spring-hose; Sonic Hardware (Sarawak) distributor page offers Coil 38MM/50MM/76MM variants and its spec table matches the SKU's 50MM x 40M exactly. One shared product photo used for all three coil sizes (no size-specific image exists).",request_image_rights_from_Mikasa
6834,SWI-S/SKT-LWD-0041,PCS,Lwd 0041 F3 4G 1W Switch SIRIM,Electrical,LWD (LWD Industry Sdn Bhd),SWL0041-0042 - 4 Gang 1 Way / 4 Gang 2 Way Switch 10AX 250V,verified_pass,1,1,1,https://liwida.com/wallswitches.html,https://liwida.com/images/gallery/F3/_0014_SWL0041.jpg,600,400,29220,cc161e204d5afb2a0993ea651c74a10a8fe7bcac261cf81698c5c88d252c680d,A,yes,yes,"F3 series flush switch, white polycarbonate, 4G 1W = SWL0041",needs_permission,candidate,pass,,"action=search; q:""LWD"" switch SIRIM Malaysia 1 gang; p:https://liwida.com/wallswitches.html; liwida.com is LWD Electric's own site ('our factory - LWD INDUSTRY SDN BHD ... approved by SIRIM Malaysia'). F3-series gallery item captioned SWL0041-0042 with dedicated image _0014_SWL0041.jpg; same photo serves 1-way/2-way faceplates which are visually identical. Retail listings confirm F3 SWL0041 = 4 Gang 1 Way Switch 10AX 250V SIRIM.",request_image_rights_from_LWD_(LWD_Industry_Sdn_Bhd)
6002,TOO-WRE-ADJ-GD250,PCS,Gd Adjustable Wrench 10,Hand Tools,GD,"Adjustable Wrench: Pcs 10""",open,1,1,1,https://sonichardware.com.my/product/product/2754-gd-adjustable-wrench,https://sonichardware.com.my/images/com_hikashop/upload/54.jpg,1400,912,66370,,B,,,"Chrome drop-forged adjustable wrench, 10-inch (250mm) size variant",needs_permission,candidate,,,"action=search; q:""GD"" adjustable wrench 250mm Malaysia; p:https://sonichardware.com.my/product/product/2754-gd-adjustable-wrench; Sonic Hardware (Sarawak) distributor product page (URL slug '2754-gd-adjustable-wrench' carries the GD brand); page offers size variants 6""/8""/10""/12""/15""/18"" including the SKU's 10"", with packing details per size. One shared photo serves all sizes (no 10""-specific shot). Model string quoted verbatim from returned page text.; family_hero_shared_asset_demoted",request_image_rights_from_GD
6049,LOC-TRI-NUM-MIX-20MM,PCS,Tri-circle Number Padlock 20MM,Locks & Security,Tri-Circle,Tri-Circle Standard Brass Padlock 20MM,open,1,1,1,https://www.ewarehouse.my/tri-circle-standard-brass-padlock-20mm,https://www.ewarehouse.my/image/cache/catalog/products/3528/tcc-sbp-32-600x600.jpg,,,,,C,,,"Standard brass body padlock, 20MM width",needs_permission,,,,"action=search; q:""Tri-Circle"" padlock Malaysia distributor; q:""Tri-Circle"" padlock 20mm Malaysia; p:https://www.ewarehouse.my/tri-circle-standard-brass-padlock-20mm; ATKC eWarehouse page titles the exact 20MM standard brass padlock ('number padlock' = Tri-Circle numbered standard series). Caution: the single product image's internal filename is 'tcc-sbp-32', hinting it may depict the 32mm sibling size; visual verification recommended before use.; held_tier2:source_or_variant_doubt",
7152,PAI-SPR-ANC-029,PCS,400ML Anchor Spray - 29 Flat Black (DOZ),Fasteners & Fixings,Anchor,ANCHOR SPRAY [29] FLAT BLACK 400ML,verified_pass,1,1,1,https://mall.lapasar.com/products/anchor-spray-29-flat-black-400ml-anchor-spray-29-flat-black-400ml/198262,https://mall.lapasar.com/objects/uploads/fe9d44e8-6634-4ab4-b43b-c89647b5bf40,351,540,85291,4f89e532d623cdc8f6b64c866058e2d6a775cb7b8916fea03ad255a58f461f50,C,yes,yes,"No.29 Flat Black aerosol spray paint, 400ml",unknown,candidate,pass,,"action=duplicate_listing; q:""anchor spray"" paint ""flat black"" Malaysia hardware; q:""Anchor"" spray paint 400ml ""29"" flat black Malaysia; p:https://www.anchorspraypaint.com/; p:https://boonhardware.com.my/products/anchor-lhpa0019-paint-with-spray-aerosol-form-cat-semburan-aerosol-400ml; p:https://m.cheongseng.com.my/index.php?ws=showproducts&products_id=3503484; p:https://mall.lapasar.com/products/anchor-spray-29-flat-black-400ml-anchor-spray-29-flat-black-400ml/198262; No official Anchor Spray OEM product page exists online (brand site is a JS-only brochure). Lapasar Mall B2B listing titles the exact variant 'ANCHOR SPRAY [29] FLAT BLACK 400ML'; image served as image/jpeg (~85KB) but lacks file extension and content could not be visually verified. Shopee/Lazada listings exist for this colour code but were excluded per rules.",request_image_rights_from_Anchor
6125,MAS-COT-CHM,PCS,Cotton Head Mask,Other,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:ewarehouse.my searches: 'head mask', 'cotton mask' (both zero results); q:""cotton head mask"" Malaysia hardware; p:https://www.ewarehouse.my/index.php?route=product/search&search=head%20mask; p:https://www.ewarehouse.my/index.php?route=product/search&search=cotton%20mask; Genuinely unbranded generic commodity (plain cotton head/balaclava-style dust mask sold loose in hardware shops). No OEM brand, manufacturer page, or branded distributor listing could be identified; only marketplace (Shopee/Lazada) and generic PPE category pages exist, which are excluded by the source rules. Not inventing a match.; tier1_no_result",
7062,"DRA-SLI-WHI-18""",SET,Drawer Slide (light Duty) 18,Plumbing,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:ewarehouse.my searches: 'drawer slide', 'slide' (zero results); q:drawer slide ""18"" white ""light duty"" Malaysia hardware; p:https://www.winplushardware.com/ourproducts/cid/594002/cat/drawer-slide/; p:https://www.ktd-alive.com.my/index.php?ws=ourproducts&cid=279400&cat=Drawer-Slide; 'Drawer Slide (light duty) 18"" white' is an unbranded generic commodity (2-fold epoxy light-duty slide made by many anonymous factories). No OEM anywhere; nearby distributor listings carry other brands/products only (e.g. Winplus '618 VIPO undermount slide'), so no exact-variant candidate exists without inventing a brand.; tier1_no_result",
6961,SWI-SOC-NNE-802/1-1W2G,PCS,NNE 802/1 2G 1W Switch SIRIM,Electrical,NNE,2 GANG 1 WAY FLUSH SWITCH 802/1 NNE,verified_pass,1,1,1,https://www.homepro.com.my/m/p/1007452,https://statice.homepro.co.th/homepromy/ART_IMAGE/10/074/1007452/1000x1000/09052025_1007452$Imagec1.jpg,1000,1000,58400,3f9c6540fd194daf7e14150f7aeacf9c029384df0dc53eca851d50be6906f1bf,A,yes,yes,"Flush switch, white polycarbonate, 2 Gang 1 Way, SIRIM certified",needs_permission,candidate,pass,,"action=search; q:""NNE"" ""802"" switch SIRIM; q:""NNE"" switch SIRIM; q:""NNE 802"" OR ""802/1"" switch; p:https://www.homepro.com.my/m/p/1007443; p:https://www.homepro.com.my/m/p/1007452; p:https://www.yuanming.com.my/product/nne-bakelite-switch-2-gang-1-way-10a/; p:https://www.yuanming.com.my/wp-content/uploads/2023/02/NNE-802.1.pdf; HomePro Malaysia (major retail chain stocking NNE) lists exactly '2 GANG 1 WAY FLUSH SWITCH 802/1 NNE', Brand NNE, Colour WHITE, 'Certified by SIRIM'. Image verified servable at 1000x1000 (58KB HEAD 200); Yuan Ming corroborates model NNE 802/1 = DESIGN SWITCH 2GANG 1WAY with spec PDF.",request_image_rights_from_NNE
5098,GAR-SHO-12140,PCS,Gt 609 Rubber Handle Garden Shovel,Doors & Hardware,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""garden shovel"" ""609"" Malaysia; q:site:.com.my ""609"" shovel; q:""GT-609"" OR ""GT609"" shovel; p:https://ewarehouse.my/index.php?route=product/search&search=garden%20shovel; No OEM/distributor page exists for a 'GT 609' rubber-handle garden shovel; all hits are marketplaces (Shopee/Lazada/Facebook) or unrelated products. Appears to be an undocumented local importer model number.; tier1_no_result",
7045,BNW-B&N-ORI-12200,KGS,Mild Steel Bolt & Nut 1/2 X 8,Fasteners & Fixings,,"1/2"" X 8"" MS BOLT & NUT (Product Code NBBN015200, Attribute: Size 1/2"" x 8"")",verified_pass,1,1,1,https://clhardware.com/1-2-x-8-ms-bolt-nut,https://clhardware.com/image/catalog/product/1337.jpg,1400,1400,35597,da6de20ce0bff7b65cf66b5f430bb6f7b4147872aeaa86c9aa5dd8d0efe069cb,B,yes,yes,Self-colour/black mild steel hex bolt with hex nut shown; Ekoway 'ORI' finish not further specified.,needs_permission,candidate,pass,,"action=search; q:""bolt & nut"" OR ""bolt and nut"" mild steel ""1/2"" malaysia hardware kg; q:site:clhardware.com ms bolt & nut; p:https://clhardware.com/1-2-x-8-ms-bolt-nut; Unbranded commodity fastener; CL Hardware Sdn Bhd (KL) carries the exact 1/2"" x 8"" MS bolt & nut listing with its own product photo (500x500). Sold per bag there vs per kg at Ekoway.",request_image_rights_from_source
5489,NAI-FEL-SUP-32MM,KG,E. G Felt Nail 32MM 1 KGS,Fasteners & Fixings,,Galvanised Felt Nail : Box (Box Size variants 18.0MM / 25.0MM / 32.0MM / 38.0MM),open,1,1,1,https://sonichardware.com.my/product/product/2991-galvanised-felt-nail,https://sonichardware.com.my/images/com_hikashop/upload/06_1767815077.jpg,,,,,B,,,"Electro-galvanised (E.G.) felt nail, umbrella head, 32MM variant selectable on this exact page.",needs_permission,,,,"action=search; q:""felt nail"" furniture nail Malaysia; q:""felt nail"" hardware malaysia furniture; p:https://sonichardware.com.my/?s=felt+nail&post_type=product; p:https://sonichardware.com.my/product/product/2991-galvanised-felt-nail; Genuinely unbranded commodity; Sonic Hardware (Sarawak) lists galvanised felt nails with 32.0MM variant. Image is 475x465px and shared across size variants of this same product.; held_tier2:sub_500px_source",
6450,NUM-60MM-L,PCS,Acp Alphabet 60MM - L,Signage & Numbering,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""ACP"" alphabet letter 60mm signage malaysia; q:""alphabet"" ""60mm"" letter signboard OR number hardware malaysia -shopee -lazada; q:""acp"" ""alphabet"" 60mm -signboard -signage; p:https://ewarehouse.my/index.php?route=product/search&search=alphabet; 'ACP' = aluminium-composite DIY address letters (45/60/80mm) — only Shopee listings found, which are excluded by policy; no OEM or authorised-distributor page exists for this generic signage letter.; tier1_no_result",
6470,CUT-SAW-MINI-AMS10,PCS,10 Arrow Mini Saw,Abrasives & Cutting,ARROW,ARROW BRAND MINI SAW AMS10,open,1,1,1,https://www.litaventure.com/showproducts/productid/4224285/cid/415474/arrow-brand-mini-saw-ams10/,https://cdn1.npcdn.net/images/16671894415af3fd087dd0f91f3989416cb3f38f17.jpg?md5id=50ae0ce8c27842532dcd83c3678302bc&new_width=1000&new_height=1000&size=max&w=1657949317&type=9,1000,1000,270431,7120e936b50f75afe2af0a830e504185ae1e0793475aa979c02f379ad375e5dd,A,yes,no,"Yellow-framed 10-inch mini saw; ARROW catalogue card on the image shows Code AMS10, barcode 9555747333894, Desc 10"", Pac",needs_permission,candidate,pass,,"action=search; q:""mini saw"" ""arrow"" 10 malaysia; q:litaventure arrow brand mini saw ams10; q:site:litaventure.com ams10; p:https://www.litaventure.com/showproducts/productid/4224285/cid/415474/arrow-brand-mini-saw-ams10/; Exact-model match; Lita Venture Hardware Sdn Bhd (Penang) distributor page; 1000x1000 CDN image depicting this exact AMS10 10"" mini saw.; verifier_disagreement:Page JS-walled; image itself shows ARROW Mini Saw packaging printed AMS10 10in - exact variant by pixels but model string not obtainable from page text.",
4645,TOO-COM-IRO-BUL-15MM,PCS,15MM Iron Bull Spanner,Hand Tools,IRON BULL,IRON BULL COMBINATION SPANNER (SIZE option: 15 MM),open,1,1,1,https://www.corated.com.my/shop/iron-bull-combination-spanner-16332,https://www.corated.com.my/web/image/product.template/16332/image_1920?unique=8b6deda,1500,1500,1277374,f0c84cf4cb610b9f17ac846a0958b9927d84492aa4dbb4b05a955a774ad4133c,B,yes,yes,Drop-forged chrome/grey combination spanner (open + ring end); 15 MM selectable variant on the exact product page.,needs_permission,candidate,fail,,"action=search; q:""Iron Bull"" spanner site:.com.my; q:""iron bull"" spanner malaysia hardware; q:""iron bull"" spanner ""15mm"" -shopee -lazada; p:https://www.djhardware.com.my/index.php?ws=showproducts&products_id=3310623; p:https://www.ukhardwaretrading.com/showproducts/productid/4981761/cid/521639/iron-bull-spanner-wrench-all-types/; p:https://www.corated.com.my/shop/iron-bull-combination-spanner-16332; Corated Enterprises (Klang) product page offers the IRON BULL combination spanner with a 15 MM variant; 1500x1500 image is the brand's spanner-series shot used for this product (not a single-piece 15mm-only photo).; verifier_disagreement:Range hero: ~12 Iron Bull spanners of many sizes, not individual 15mm.",
5981,TOO-LEV-TOR-22057,PCS,Br 2021 9 Torpedo Level,Power Tools,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:ewarehouse: torpedo level; q:""torpedo level"" ""2021""; q:""22057"" level torpedo; q:""br"" ""torpedo level"" hand tool brand; p:https://ewarehouse.my/index.php?route=product/search&search=torpedo%20level; p:https://theleedenstore.com.my/?s=torpedo+level&post_type=product; 'BR 2021 9' torpedo level cannot be matched to any documented OEM model or Malaysian distributor page; only sibling Stanley/Dewalt/Home Store levels surfaced. Not guessing a stand-in.; tier1_no_result",
6807,IND-MES-EX,PCS,Ex-mesh,Building Materials,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""exmesh"" OR ""ex-mesh"" OR ""expanded metal"" malaysia supplier sheet; q:ewarehouse: exmesh; p:https://ewarehouse.my/index.php?route=product/search&search=exmesh; Generic expanded-metal mesh sheet commodity sold per piece; no OEM brand identifiable for this SKU (UK 'ExMesh™' security-fencing brand is unrelated).; tier1_no_result",
6907,GUN-GRE-NOZ,PCS,Grease Gun Spray Nozzle,Automotive,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""grease gun"" ""spray nozzle"" accessory lumax; q:lumax ""spray nozzle"" grease gun site:lumax.com; q:""grease gun"" ""spray nozzle"" malaysia hardware supplier; ; Unbranded grease-gun spray-nozzle accessory; no OEM official page or authorised-Malaysian-distributor page matches this generic SKU (Lumax/Lincoln spray nozzles are different branded parts).; tier1_no_result",
7423,"NAI-CON-WHI-38""",BOX,1 1/2 Hardened Steel Concrete Nail,Fasteners & Fixings,JAGUAR,JAGUAR HARDENED STEEL CONCRETE NAIL - 1KG PACKING (VARIOUS SIZE) — variant '-38m,open,1,1,1,https://geolaser.com.my/product/jaguar-hardened-steel-concrete-nail-1kg-packing-various-size,https://cdn1.sgliteasset.com/geolaser/images/product/product-4529013/mAeFgs4p6718c803931ec_1729677315.jpg,732,694,139658,ea6e691fedfe2e394e5395c9f56a8885283ce018d4dff6e8d1f1653606abdac8,A,yes,no,"Zinc-plated white 1KG box 'Hardened Steel Concrete Nails', Made in Malaysia; size table on image explicitly includes 1-1",needs_permission,candidate,fail,,"action=search; q:""concrete nail"" 1.5"" OR 38mm hardened malaysia; q:geolaser jaguar hardened steel concrete nail; p:https://geolaser.com.my/product/jaguar-hardened-steel-concrete-nail-1kg-packing-various-size; Geolaser (MY retailer) stocks JAGUAR hardened steel concrete nails with a 38mm/1.5in variant matching this SKU; 732x694 product photo depicts the exact boxed product.; verifier_disagreement:Range shot listing every size of Jaguar hardened concrete nails rather than specific 1-1/2in pack.",
7456,TOO-DRV-MUL-13178,PCS,Br 1018 Multipurpose Screw Driver,Fasteners & Fixings,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""screwdriver"" ""1018"" multipurpose malaysia; q:""1018"" ""screw driver"" -stanley -toptul; ; No documented '1018 multipurpose screw driver' under any brand; the 'BR' prefix used by Ekoway for tools could not be resolved to a real OEM (only unrelated JL-1018 ratcheting set found).; tier1_no_result",
6991,SWI-SOC-H35/1/2A-5W1G,PCS,1 G 5W Switch,Electrical,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:kvc.com.my catalogsearch: 5W switch; q:ewarehouse: switch 5w; q:""h35"" switch socket malaysia; q:""gang"" ""5W"" switch electrical malaysia neon OR socket; q:""5w1g"" OR ""5w 1g"" switch; p:https://www.kvc.com.my/catalogsearch/result/?q=5W+switch; p:https://ewarehouse.my/index.php?route=product/search&search=switch%205w; Item code parses as Switch-Socket H35 series 5W 1G, but no Malaysian OEM/distributor publishes an 'H35' or '1G 5W' wall switch; cannot verify variant without inventing a match.; tier1_no_result",
